station,year,latitude,longitude,elevation,name,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2
USR0000ASTA,2024,34.1667,-112.7333,1097.3,STANTON ARIZONA,,,,,22.066666666666666,28.780952380952378,16.47826086956522,
USR0000ASTH,2022,33.5406,-109.3169,2139.7,STRAY HORSE ARIZONA,,,,,40.8,12.155555555555555,41.166666666666664,
USR0000ASTH,2023,33.5406,-109.3169,2139.7,STRAY HORSE ARIZONA,,,,,49.25,7.56,-37.5,
USR0000ASTH,2024,33.5406,-109.3169,2139.7,STRAY HORSE ARIZONA,,,,,11.672727272727274,15.582608695652175,9.994736842105263,
USR0000ASTO,2023,61.0008,-153.8958,381.0,STONEY ALASKA,,,,,-9.8,-18.0,-17.3625,
USR0000ASTO,2024,61.0008,-153.8958,381.0,STONEY ALASKA,,,,,-5.53125,16.88235294117647,-38.35,
USR0000ASTU,2022,64.7189,-146.5044,470.3,STUART CREEK ALASKA,,,,,-10.2,-5.0625,-21.77,
USR0000ASTU,2023,64.7189,-146.5044,470.3,STUART CREEK ALASKA,,,,,-13.466666666666665,-7.2333333333333325,-16.5,
USR0000ASTU,2024,64.7189,-146.5044,470.3,STUART CREEK ALASKA,,,,,-9.3,9.305,-7.33,
USR0000ASUN,2022,34.1953,-112.1417,902.2,SUNSET POINT ARIZONA,,,,,14.95,18.8,8.459999999999999,
USR0000ASUN,2023,34.1953,-112.1417,902.2,SUNSET POINT ARIZONA,,,,,9.333333333333332,18.34,6.675,
USR0000ASUN,2024,34.1953,-112.1417,902.2,SUNSET POINT ARIZONA,,,,,21.02777777777778,23.515384615384615,13.719999999999999,
USR0000ASWA,2022,60.7278,-150.8722,85.3,SWANSON RIVER ALASKA,,,,,-20.571428571428573,5.0625,-6.772727272727273,
USR0000ASWA,2023,60.7278,-150.8722,85.3,SWANSON RIVER ALASKA,,,,,-21.2,15.666666666666666,-46.8,
USR0000ASWA,2024,60.7278,-150.8722,85.3,SWANSON RIVER ALASKA,,,,,19.210526315789473,6.792307692307692,1.1578947368421053,
USR0000ATAH,2022,67.5503,-163.5672,294.4,TAHINICHOK ALASKA,,,,,-19.4,-5.35,-21.1,
USR0000ATAH,2023,67.5503,-163.5672,294.4,TAHINICHOK ALASKA,,,,,-20.619999999999997,-6.616666666666667,-18.1875,
USR0000ATAH,2024,67.5503,-163.5672,294.4,TAHINICHOK ALASKA,,,,,-34.94736842105263,-22.347826086956523,-8.122222222222224,
USR0000ATAK,2022,63.3253,-143.0017,518.8,TOK AKTAS ALASKA,,,,,-12.7,-16.65,-15.125,
USR0000ATAK,2023,63.3253,-143.0017,518.8,TOK AKTAS ALASKA,,,,,-9.1,-14.4,-21.3875,
USR0000ATAK,2024,63.3253,-143.0017,518.8,TOK AKTAS ALASKA,,,,,29.904761904761905,6.04,-13.595238095238097,
USR0000ATAL,2022,33.4411,-86.0811,182.9,TALLADEGA ALABAMA,,,,,12.0,21.65,-24.6,
USR0000ATAL,2023,33.4411,-86.0811,182.9,TALLADEGA ALABAMA,,,,,15.066666666666666,20.425,50.0,
USR0000ATAL,2024,33.4411,-86.0811,182.9,TALLADEGA ALABAMA,,,,,17.892592592592592,23.94761904761905,8.066666666666666,
USR0000ATAN,2022,60.9081,-142.6978,1051.6,TANA KNOB ALASKA,,,,,-6.657142857142857,-7.1,-6.8,
USR0000ATAN,2023,60.9081,-142.6978,1051.6,TANA KNOB ALASKA,,,,,-7.057142857142857,-37.5,-9.36,
USR0000ATAN,2024,60.9081,-142.6978,1051.6,TANA KNOB ALASKA,,,,,-22.866666666666667,-2.25,-16.294117647058822,
USR0000ATEL,2023,63.44,-153.3567,198.1,TELIDA ALASKA,,,,,-15.9,-8.0,-21.45,
USR0000ATEL,2024,63.44,-153.3567,198.1,TELIDA ALASKA,,,,,5.276923076923077,7.933333333333333,-8.326666666666666,
USR0000ATHO,2022,55.75,-132.9833,548.6,THORNE BAY ALASKA,,,,,34.2,6.12,9.0,
USR0000ATHO,2023,55.75,-132.9833,548.6,THORNE BAY ALASKA,,,,,23.333333333333332,44.333333333333336,-8.666666666666666,
USR0000ATHO,2024,55.75,-132.9833,548.6,THORNE BAY ALASKA,,,,,7.2666666666666675,9.773333333333333,5.847368421052631,
USR0000ATKL,2023,63.5242,-150.0433,944.9,TOKLAT ALASKA,,,,,-12.933333333333334,-16.8,-20.86,
USR0000ATKL,2024,63.5242,-150.0433,944.9,TOKLAT ALASKA,,,,,-5.094117647058823,11.0625,-9.544444444444444,
USR0000ATOK,2022,62.9572,-143.3467,701.0,TOK RIVER VALLEY ALASKA,,,,,-10.8,-9.790000000000001,-16.8,
USR0000ATOK,2023,62.9572,-143.3467,701.0,TOK RIVER VALLEY ALASKA,,,,,-11.459999999999999,-9.440000000000001,-19.233333333333334,
USR0000ATOK,2024,62.9572,-143.3467,701.0,TOK RIVER VALLEY ALASKA,,,,,-10.007692307692308,8.95,-8.29375,
USR0000ATRA,2022,33.2667,-109.3683,1913.8,TRAIL CABIN ARIZONA,,,,,6.82,19.7,2.125,
USR0000ATRA,2023,33.2667,-109.3683,1913.8,TRAIL CABIN ARIZONA,,,,,48.0,11.459999999999999,-7.666666666666667,
USR0000ATRA,2024,33.2667,-109.3683,1913.8,TRAIL CABIN ARIZONA,,,,,17.82857142857143,18.5,12.00909090909091,
USR0000ATRU,2022,35.7825,-113.7942,1630.7,TRUXTON CANYON ARIZONA,,,,,10.275,17.95,14.833333333333334,
USR0000ATRU,2023,35.7825,-113.7942,1630.7,TRUXTON CANYON ARIZONA,,,,,10.4,8.157142857142857,13.333333333333334,
USR0000ATRU,2024,35.7825,-113.7942,1630.7,TRUXTON CANYON ARIZONA,,,,,16.535714285714285,18.86190476190476,9.205882352941178,
USR0000ATTA,2022,64.4044,-148.4622,169.5,GOLD KING ALASKA,,,,,-10.9,-16.1,-19.025,
USR0000ATTA,2023,64.4044,-148.4622,169.5,GOLD KING ALASKA,,,,,-14.557142857142859,1.6666666666666667,-15.228571428571428,
USR0000ATTA,2024,64.4044,-148.4622,169.5,GOLD KING ALASKA,,,,,2.5714285714285716,6.294444444444444,-20.55,
USR0000ATUS,2022,35.99,-112.12,2042.2,TUSAYAN ARIZONA,,,,,47.5,13.55,-6.25,
USR0000ATUS,2023,35.99,-112.12,2042.2,TUSAYAN ARIZONA,,,,,3.6666666666666665,6.175,-6.25,
USR0000ATUS,2024,35.99,-112.12,2042.2,TUSAYAN ARIZONA,,,,,11.604000000000001,22.45294117647059,0.4,
USR0000ATWE,2022,36.5819,-113.7319,1585.0,TWEEDS POINT ARIZONA,,,,,6.3,12.22857142857143,21.166666666666668,
USR0000ATWE,2023,36.5819,-113.7319,1585.0,TWEEDS POINT ARIZONA,,,,,23.90909090909091,8.522222222222222,-8.5,
USR0000ATWE,2024,36.5819,-113.7319,1585.0,TWEEDS POINT ARIZONA,,,,,19.227272727272727,20.863636363636363,10.790000000000001,
USR0000AUCR,2022,64.5167,-143.2022,1113.7,UPPER CHARLEY RIVER ALASKA,,,,,-18.3,-9.85,-17.56,
USR0000AUCR,2023,64.5167,-143.2022,1113.7,UPPER CHARLEY RIVER ALASKA,,,,,-16.233333333333334,-8.379999999999999,-13.466666666666665,
USR0000AUCR,2024,64.5167,-143.2022,1113.7,UPPER CHARLEY RIVER ALASKA,,,,,-29.61904761904762,38.05,-5.68235294117647,
USR0000AUMI,2022,69.37,-152.1361,88.1,UMIAT AIRFIELD ALASKA,,,,,-27.675,-17.263636363636362,-33.13333333333333,
USR0000AUMI,2023,69.37,-152.1361,88.1,UMIAT AIRFIELD ALASKA,,,,,-26.03,-14.1625,-37.2,
USR0000AUMI,2024,69.37,-152.1361,88.1,UMIAT AIRFIELD ALASKA,,,,,6.17,7.225,-7.79375,
USR0000AUNI,2022,35.2247,-114.3747,1072.9,UNION PASS ARIZONA,,,,,14.566666666666666,16.95,8.75,
USR0000AUNI,2023,35.2247,-114.3747,1072.9,UNION PASS ARIZONA,,,,,9.025,11.5,8.879999999999999,
USR0000AUNI,2024,35.2247,-114.3747,1072.9,UNION PASS ARIZONA,,,,,21.75714285714286,26.338095238095242,18.845454545454547,
USR0000AVER,2022,34.5539,-111.8492,944.9,VERDE ARIZONA,,,,,10.7,20.78,-9.272727272727273,
USR0000AVER,2023,34.5539,-111.8492,944.9,VERDE ARIZONA,,,,,7.283333333333333,14.816666666666666,26.0,
USR0000AVER,2024,34.5539,-111.8492,944.9,VERDE ARIZONA,,,,,21.46470588235294,31.0,6.415384615384616,
USR0000AVUN,2022,66.7981,-146.7158,160.0,VUNZIK LAKE ALASKA,,,,,-21.25714285714286,-13.216666666666665,-20.240000000000002,
USR0000AVUN,2023,66.7981,-146.7158,160.0,VUNZIK LAKE ALASKA,,,,,-13.983333333333334,-16.05,-20.9625,
USR0000AVUN,2024,66.7981,-146.7158,160.0,VUNZIK LAKE ALASKA,,,,,-47.578947368421055,-37.57142857142857,-11.911111111111111,
USR0000AWAR,2022,36.7,-112.23,2441.4,WARM SPRINGS CANYON ARIZONA,,,,,34.55555555555556,14.175,-28.0,
USR0000AWAR,2023,36.7,-112.23,2441.4,WARM SPRINGS CANYON ARIZONA,,,,,-40.25,45.142857142857146,-5.083333333333334,
USR0000AWAR,2024,36.7,-112.23,2441.4,WARM SPRINGS CANYON ARIZONA,,,,,9.440000000000001,16.347826086956523,41.5,
USR0000AWIG,2022,63.8122,-150.05,524.3,WIGAND ALASKA,,,,,-13.466666666666665,-8.22857142857143,-17.0,
USR0000AWIG,2023,63.8122,-150.05,524.3,WIGAND ALASKA,,,,,-16.733333333333334,-9.45,-19.025,
USR0000AWIG,2024,63.8122,-150.05,524.3,WIGAND ALASKA,,,,,5.158823529411764,-20.8,-7.29375,
USR0000AWLL,2023,61.765,-150.0503,64.0,WILLOW ALASKA,,,,,-10.033333333333333,-41.5,-12.066666666666666,
USR0000AWON,2023,63.4903,-150.8714,646.2,WONDER LAKE ALASKA,,,,,-10.1125,-6.466666666666667,-18.6,
USR0000AWON,2024,63.4903,-150.8714,646.2,WONDER LAKE ALASKA,,,,,10.133333333333333,29.77777777777778,-48.81818181818182,
USR0000AYEL,2022,36.1542,-113.5417,1877.6,YELLOW JOHN MTN ARIZONA,,,,,19.0,10.733333333333333,-10.255555555555556,
USR0000AYEL,2023,36.1542,-113.5417,1877.6,YELLOW JOHN MTN ARIZONA,,,,,12.8,8.01,-39.0,
USR0000AYEL,2024,36.1542,-113.5417,1877.6,YELLOW JOHN MTN ARIZONA,,,,,11.129411764705882,20.066666666666666,-12.9375,
USR0000AZAR,2023,56.3,-132.8486,335.3,ZAREMBO ALASKA,,,,,21.0,44.4,-1.375,
USR0000AZAR,2024,56.3,-132.8486,335.3,ZAREMBO ALASKA,,,,,7.627272727272727,9.32,48.45454545454545,
USR0000BADG,2022,37.1697,-113.9497,1216.2,BADGER SPRING - IVINS 14W UTAH,,,,,11.275,9.85,10.15,
USR0000BADG,2023,37.1697,-113.9497,1216.2,BADGER SPRING - IVINS 14W UTAH,,,,,6.7714285714285705,11.275,33.0,
USR0000BADG,2024,37.1697,-113.9497,1216.2,BADGER SPRING - IVINS 14W UTAH,,,,,18.28181818181818,24.877777777777776,13.738888888888889,
USR0000BEAR,2022,40.8844,-110.8292,2601.8,BEAR RIVER UTAH,,,,,-30.5,7.2,-15.383333333333335,
USR0000BEAR,2023,40.8844,-110.8292,2601.8,BEAR RIVER UTAH,,,,,-38.5,11.166666666666666,-16.733333333333334,
USR0000BEAR,2024,40.8844,-110.8292,2601.8,BEAR RIVER UTAH,,,,,6.622222222222223,13.02,-16.181818181818183,
USR0000BIGI,2022,38.2244,-109.2783,2121.4,BIG INDIAN VALLEY - LASAL 6S U,,,,,32.25,18.333333333333336,-33.2,
USR0000BIGI,2023,38.2244,-109.2783,2121.4,BIG INDIAN VALLEY - LASAL 6S U,,,,,11.666666666666666,5.3,-41.5,
USR0000BIGI,2024,38.2244,-109.2783,2121.4,BIG INDIAN VALLEY - LASAL 6S U,,,,,12.516666666666667,20.442857142857143,8.4,
USR0000BKTL,2023,40.2692,-110.5622,2246.1,BLACKTAIL UTAH,,,,,-6.1,13.833333333333334,-9.75,
USR0000BKTL,2024,40.2692,-110.5622,2246.1,BLACKTAIL UTAH,,,,,47.23076923076923,16.66842105263158,29.555555555555557,
USR0000BLAC,2022,38.9792,-112.2394,1975.1,BLACK CEDAR - FILMORE 5E UTAH,,,,,5.333333333333333,7.6625,-5.25,
USR0000BLAC,2023,38.9792,-112.2394,1975.1,BLACK CEDAR - FILMORE 5E UTAH,,,,,-24.428571428571427,8.475,-6.566666666666667,
USR0000BLAC,2024,38.9792,-112.2394,1975.1,BLACK CEDAR - FILMORE 5E UTAH,,,,,13.3625,24.284615384615385,6.4222222222222225,
USR0000BRIM,2022,38.3083,-113.3847,1713.0,BRIMSTONE RES. - MILFORD 20WSW,,,,,29.714285714285715,7.9,8.5,
USR0000BRIM,2023,38.3083,-113.3847,1713.0,BRIMSTONE RES. - MILFORD 20WSW,,,,,2.5454545454545454,16.5,-33.666666666666664,
USR0000BRIM,2024,38.3083,-113.3847,1713.0,BRIMSTONE RES. - MILFORD 20WSW,,,,,12.963157894736842,22.3,7.36842105263158,
USR0000BRUN,2022,39.6097,-110.2944,3109.0,BRUIN POINT - SUNNYSIDE 6NNE U,,,,,-5.9,40.25,-9.3,
USR0000BRUN,2023,39.6097,-110.2944,3109.0,BRUIN POINT - SUNNYSIDE 6NNE U,,,,,-6.216666666666667,-21.166666666666668,-11.0375,
USR0000BRUN,2024,39.6097,-110.2944,3109.0,BRUIN POINT - SUNNYSIDE 6NNE U,,,,,5.233333333333333,8.961111111111112,10.777777777777779,
USR0000BRYC,2022,37.6417,-112.1722,2394.2,BRYCE CANYON UTAH,,,,,-18.125,11.95,-6.779999999999999,
USR0000BRYC,2023,37.6417,-112.1722,2394.2,BRYCE CANYON UTAH,,,,,-12.75,13.25,-9.757142857142856,
USR0000BRYC,2024,37.6417,-112.1722,2394.2,BRYCE CANYON UTAH,,,,,29.11111111111111,15.827777777777778,-40.22222222222222,
USR0000BRYS,2022,39.2933,-109.2372,1621.5,BRYSON CANYON UTAH,,,,,6.75,25.285714285714285,-49.0,
USR0000BRYS,2023,39.2933,-109.2372,1621.5,BRYSON CANYON UTAH,,,,,0.0,7.875,-26.666666666666668,
USR0000BRYS,2024,39.2933,-109.2372,1621.5,BRYSON CANYON UTAH,,,,,13.330769230769231,21.76875,9.28,
USR0000BUCF,2022,37.9033,-111.6914,2438.4,BUCK FLAT - ESCALANTE 10NW UTA,,,,,13.833333333333334,6.971428571428571,-23.857142857142858,
USR0000BUCF,2023,37.9033,-111.6914,2438.4,BUCK FLAT - ESCALANTE 10NW UTA,,,,,-31.77777777777778,26.555555555555557,-9.86,
USR0000BUCF,2024,37.9033,-111.6914,2438.4,BUCK FLAT - ESCALANTE 10NW UTA,,,,,8.773333333333333,14.994736842105263,14.1875,
USR0000BUES,2022,41.15,-111.9167,1554.5,BUES CANYON UTAH,,,,,-16.25,13.333333333333334,-23.4,
USR0000BUES,2023,41.15,-111.9167,1554.5,BUES CANYON UTAH,,,,,-1.25,11.25,-44.75,
USR0000BUES,2024,41.15,-111.9167,1554.5,BUES CANYON UTAH,,,,,15.027272727272727,14.73846153846154,5.173684210526316,
USR0000CABS,2022,40.3983,-122.8333,579.1,ARBUCKLE BASIN CALIFORNIA,,,,,13.919999999999998,16.125,9.78,
USR0000CABS,2023,40.3983,-122.8333,579.1,ARBUCKLE BASIN CALIFORNIA,,,,,7.4,10.1,32.57142857142857,
USR0000CABS,2024,40.3983,-122.8333,579.1,ARBUCKLE BASIN CALIFORNIA,,,,,17.263157894736842,21.2,13.142307692307693,
USR0000CACT,2022,34.4458,-118.2,792.5,ACTON CALIFORNIA,,,,,10.4,18.75,5.3,
USR0000CACT,2023,34.4458,-118.2,792.5,ACTON CALIFORNIA,,,,,8.688888888888888,16.95,25.0,
USR0000CACT,2024,34.4458,-118.2,792.5,ACTON CALIFORNIA,,,,,17.478571428571428,24.583333333333336,9.325,
USR0000CALD,2022,39.6514,-122.7236,1310.6,ALDER SPRINGS CALIFORNIA,,,,,6.725,14.45,40.0,
USR0000CALD,2023,39.6514,-122.7236,1310.6,ALDER SPRINGS CALIFORNIA,,,,,-2.6666666666666665,7.657142857142857,-2.0,
USR0000CALD,2024,39.6514,-122.7236,1310.6,ALDER SPRINGS CALIFORNIA,,,,,14.025,17.683333333333334,9.05,
USR0000CALP,2022,32.8336,-116.7392,622.1,ALPINE CALIFORNIA,,,,,15.366666666666665,19.6,6.65,
USR0000CALP,2023,32.8336,-116.7392,622.1,ALPINE CALIFORNIA,,,,,8.216666666666667,15.266666666666666,5.485714285714286,
USR0000CALP,2024,32.8336,-116.7392,622.1,ALPINE CALIFORNIA,,,,,18.8,23.989655172413794,11.984615384615385,
USR0000CALT,2022,37.3581,-122.1472,196.6,LOS ALTOS CALIFORNIA,,,,,10.3,20.825,45.6,
USR0000CALT,2023,37.3581,-122.1472,196.6,LOS ALTOS CALIFORNIA,,,,,8.2,16.22,47.55555555555556,
USR0000CALT,2024,37.3581,-122.1472,196.6,LOS ALTOS CALIFORNIA,,,,,17.9,25.085,9.442857142857143,
USR0000CANZ,2022,33.555,-116.673,1194.8,ANZA CALIFORNIA,,,,,8.16,12.05,20.333333333333332,
USR0000CANZ,2023,33.555,-116.673,1194.8,ANZA CALIFORNIA,,,,,7.014285714285714,12.32,24.636363636363637,
USR0000CANZ,2024,33.555,-116.673,1194.8,ANZA CALIFORNIA,,,,,15.256521739130434,21.141176470588235,7.726315789473683,
USR0000CAPT,2022,40.1867,-123.5903,281.3,ALDER POINT CALIFORNIA,,,,,9.4,17.15,26.666666666666668,
USR0000CAPT,2023,40.1867,-123.5903,281.3,ALDER POINT CALIFORNIA,,,,,6.633333333333333,14.7,44.666666666666664,
USR0000CAPT,2024,40.1867,-123.5903,281.3,ALDER POINT CALIFORNIA,,,,,16.23846153846154,24.080000000000002,9.017391304347827,
USR0000CARR,2022,36.23,-121.4917,298.7,ARROYO SECO (MT. DIABLO) CALIF,,,,,11.18,20.366666666666667,43.714285714285715,
USR0000CARR,2023,36.23,-121.4917,298.7,ARROYO SECO (MT. DIABLO) CALIF,,,,,10.18,16.95,38.833333333333336,
USR0000CARR,2024,36.23,-121.4917,298.7,ARROYO SECO (MT. DIABLO) CALIF,,,,,16.368181818181817,21.192857142857143,8.275,
USR0000CART,2022,40.8847,-109.4122,2103.1,CART CREEK UTAH,,,,,6.285714285714286,12.5,-7.659999999999999,
USR0000CART,2023,40.8847,-109.4122,2103.1,CART CREEK UTAH,,,,,-33.0,44.166666666666664,-9.2,
USR0000CART,2024,40.8847,-109.4122,2103.1,CART CREEK UTAH,,,,,7.731578947368421,17.429411764705883,26.285714285714285,
USR0000CASC,2022,41.2769,-121.9794,975.4,ASH CREEK CALIFORNIA,,,,,29.625,18.35,-5.45,
USR0000CASC,2023,41.2769,-121.9794,975.4,ASH CREEK CALIFORNIA,,,,,-9.166666666666666,10.733333333333333,-5.5600000000000005,
USR0000CASC,2024,41.2769,-121.9794,975.4,ASH CREEK CALIFORNIA,,,,,8.286666666666665,14.959090909090909,4.052631578947368,
USR0000CBAC,2022,40.8892,-123.1422,1432.6,BACKBONE CALIFORNIA,,,,,7.966666666666667,12.22,20.571428571428573,
USR0000CBAC,2023,40.8892,-123.1422,1432.6,BACKBONE CALIFORNIA,,,,,10.4,7.475,-7.0,
USR0000CBAC,2024,40.8892,-123.1422,1432.6,BACKBONE CALIFORNIA,,,,,9.946153846153846,21.052631578947366,7.284000000000001,
USR0000CBAI,2022,39.3794,-105.3394,2420.1,BAILEY COLORADO,,,,,-28.714285714285715,8.875,-9.733333333333333,
USR0000CBAI,2023,39.3794,-105.3394,2420.1,BAILEY COLORADO,,,,,-5.328571428571428,7.385714285714286,-8.9,
USR0000CBAI,2024,39.3794,-105.3394,2420.1,BAILEY COLORADO,,,,,9.50909090909091,15.821052631578947,44.22727272727273,
USR0000CBAL,2022,38.9056,-120.6972,1426.5,BALD MTN LOC CALIFORNIA,,,,,6.8,13.671428571428573,30.666666666666668,
USR0000CBAL,2023,38.9056,-120.6972,1426.5,BALD MTN LOC CALIFORNIA,,,,,31.666666666666668,5.2,0.7777777777777778,
USR0000CBAL,2024,38.9056,-120.6972,1426.5,BALD MTN LOC CALIFORNIA,,,,,14.86,18.575,9.104000000000001,
USR0000CBAR,2022,38.0281,-122.7022,378.0,BARNABY CALIFORNIA,,,,,9.725,16.119999999999997,7.8,
USR0000CBAR,2023,38.0281,-122.7022,378.0,BARNABY CALIFORNIA,,,,,8.925,16.4,42.666666666666664,
USR0000CBAR,2024,38.0281,-122.7022,378.0,BARNABY CALIFORNIA,,,,,14.0375,22.35,8.91764705882353,
USR0000CBAT,2022,37.2319,-119.5083,963.2,BATTERSON CALIFORNIA,,,,,10.7,17.433333333333334,5.533333333333333,
USR0000CBAT,2023,37.2319,-119.5083,963.2,BATTERSON CALIFORNIA,,,,,5.7,12.1375,20.0,
USR0000CBAT,2024,37.2319,-119.5083,963.2,BATTERSON CALIFORNIA,,,,,14.446666666666667,20.266666666666666,11.177777777777777,
USR0000CBBR,2022,40.7333,-123.2333,457.2,BIG BAR CALIFORNIA,,,,,7.8,22.580000000000002,1.5714285714285714,
USR0000CBBR,2023,40.7333,-123.2333,457.2,BIG BAR CALIFORNIA,,,,,49.166666666666664,11.7,16.666666666666668,
USR0000CBBR,2024,40.7333,-123.2333,457.2,BIG BAR CALIFORNIA,,,,,15.282608695652176,21.311764705882354,5.609523809523809,
USR0000CBCN,2022,33.5417,-117.5917,213.4,BELL CANYON CALIFORNIA,,,,,15.622222222222224,20.833333333333336,12.24,
USR0000CBCN,2023,33.5417,-117.5917,213.4,BELL CANYON CALIFORNIA,,,,,16.3,15.55,9.3,
USR0000CBCN,2024,33.5417,-117.5917,213.4,BELL CANYON CALIFORNIA,,,,,18.1,24.50625,11.513333333333334,
USR0000CBDR,2022,40.0181,-105.3614,2052.2,SUGARLOAF COLORADO,,,,,13.0,10.45,-25.166666666666668,
USR0000CBDR,2023,40.0181,-105.3614,2052.2,SUGARLOAF COLORADO,,,,,-48.5,7.9,-18.5,
USR0000CBDR,2024,40.0181,-105.3614,2052.2,SUGARLOAF COLORADO,,,,,12.78125,13.823529411764707,49.15384615384615,
USR0000CBDY,2022,35.8644,-120.8031,163.7,BRADLEY CALIFORNIA,,,,,11.5,19.45,11.2,
USR0000CBDY,2023,35.8644,-120.8031,163.7,BRADLEY CALIFORNIA,,,,,9.433333333333334,18.77777777777778,22.0,
USR0000CBDY,2024,35.8644,-120.8031,163.7,BRADLEY CALIFORNIA,,,,,17.25,23.70625,8.3,
USR0000CBEA,2022,35.8842,-118.0517,2507.9,BEAR PEAK CALIFORNIA,,,,,10.4,7.2125,17.0,
USR0000CBEA,2023,35.8842,-118.0517,2507.9,BEAR PEAK CALIFORNIA,,,,,-21.5,-5.666666666666667,-7.8,
USR0000CBEA,2024,35.8842,-118.0517,2507.9,BEAR PEAK CALIFORNIA,,,,,10.057142857142857,12.827272727272728,5.43125,
USR0000CBEN,2022,37.8431,-118.4778,1661.2,BENTON CALIFORNIA,,,,,5.057142857142857,18.45,-7.216666666666667,
USR0000CBEN,2023,37.8431,-118.4778,1661.2,BENTON CALIFORNIA,,,,,7.0,6.5,-48.45454545454545,
USR0000CBEN,2024,37.8431,-118.4778,1661.2,BENTON CALIFORNIA,,,,,16.78666666666667,21.85238095238095,5.622222222222222,
USR0000CBEU,2022,33.9306,-116.95,793.7,BEAUMONT CALIFORNIA,,,,,12.083333333333332,20.283333333333335,8.059999999999999,
USR0000CBEU,2023,33.9306,-116.95,793.7,BEAUMONT CALIFORNIA,,,,,10.185714285714287,15.55,33.44444444444444,
USR0000CBEU,2024,33.9306,-116.95,793.7,BEAUMONT CALIFORNIA,,,,,15.8375,23.95294117647059,11.028571428571428,
USR0000CBEV,2022,34.125,-118.4122,384.0,BEVERLY HILLS CALIFORNIA,,,,,17.85,21.15,9.9,
USR0000CBEV,2023,34.125,-118.4122,384.0,BEVERLY HILLS CALIFORNIA,,,,,13.0,18.15,10.1,
USR0000CBEV,2024,34.125,-118.4122,384.0,BEVERLY HILLS CALIFORNIA,,,,,18.35,27.27368421052632,13.286956521739132,
USR0000CBGR,2022,39.3975,-121.3861,244.8,BANGOR CALIFORNIA,,,,,12.2,20.0,8.05,
USR0000CBGR,2023,39.3975,-121.3861,244.8,BANGOR CALIFORNIA,,,,,9.86,16.3,40.57142857142857,
USR0000CBGR,2024,39.3975,-121.3861,244.8,BANGOR CALIFORNIA,,,,,14.795454545454547,29.275,13.221052631578948,
USR0000CBIG,2022,37.0203,-106.2006,2540.2,BIG HORN COLORADO,,,,,,6.314285714285715,-8.457142857142857,
USR0000CBIG,2023,37.0203,-106.2006,2540.2,BIG HORN COLORADO,,,,,-25.333333333333332,44.42857142857143,-9.633333333333333,
USR0000CBIG,2024,37.0203,-106.2006,2540.2,BIG HORN COLORADO,,,,,7.49,16.72,27.11111111111111,
USR0000CBIH,2022,41.0975,-123.6358,1088.1,BIG HILL CALIFORNIA,,,,,7.18,11.5,5.25,
USR0000CBIH,2023,41.0975,-123.6358,1088.1,BIG HILL CALIFORNIA,,,,,23.666666666666668,8.05,-4.25,
USR0000CBIH,2024,41.0975,-123.6358,1088.1,BIG HILL CALIFORNIA,,,,,12.375,16.205882352941178,6.933333333333333,
USR0000CBIP,2022,34.3789,-117.6919,2108.3,BIG PINES CALIFORNIA,,,,,6.066666666666666,18.6,34.6,
USR0000CBIP,2023,34.3789,-117.6919,2108.3,BIG PINES CALIFORNIA,,,,,9.3,7.225,-41.0,
USR0000CBIP,2024,34.3789,-117.6919,2108.3,BIG PINES CALIFORNIA,,,,,11.90952380952381,17.9875,5.7846153846153845,
USR0000CBIR,2022,38.0394,-122.57,457.2,BIG ROCK CALIFORNIA,,,,,12.022222222222222,18.0,9.433333333333334,
USR0000CBIR,2023,38.0394,-122.57,457.2,BIG ROCK CALIFORNIA,,,,,7.833333333333333,13.7,8.0,
USR0000CBIR,2024,38.0394,-122.57,457.2,BIG ROCK CALIFORNIA,,,,,16.584615384615383,25.08888888888889,10.058823529411764,
USR0000CBKD,2022,37.95,-121.8844,487.7,BLACK DIAMOND CALIFORNIA,,,,,11.166666666666668,16.619999999999997,9.033333333333333,
USR0000CBKD,2023,37.95,-121.8844,487.7,BLACK DIAMOND CALIFORNIA,,,,,9.7,13.325,40.833333333333336,
USR0000CBKD,2024,37.95,-121.8844,487.7,BLACK DIAMOND CALIFORNIA,,,,,16.692307692307693,18.99375,11.907142857142857,
USR0000CBLA,2023,38.5428,-107.6869,2609.1,BLACK CANYON COLORADO,,,,,7.75,39.0,-12.5,
USR0000CBLA,2024,38.5428,-107.6869,2609.1,BLACK CANYON COLORADO,,,,,6.722222222222223,17.06153846153846,-6.444444444444445,
USR0000CBLD,2022,41.0547,-120.3375,1711.5,BLUE DOOR CALIFORNIA,,,,,39.25,7.640000000000001,-9.15,
USR0000CBLD,2023,41.0547,-120.3375,1711.5,BLUE DOOR CALIFORNIA,,,,,-50.0,27.714285714285715,-41.833333333333336,
USR0000CBLD,2024,41.0547,-120.3375,1711.5,BLUE DOOR CALIFORNIA,,,,,7.390000000000001,11.977777777777778,15.941176470588236,
USR0000CBLK,2022,37.8617,-105.2842,2737.7,BLACK MOUNTAIN COLORADO,,,,,-9.5,32.57142857142857,-18.75,
USR0000CBLK,2023,37.8617,-105.2842,2737.7,BLACK MOUNTAIN COLORADO,,,,,-21.555555555555557,-16.666666666666668,-7.43,
